TIC,sector,dataURI,productFilename
378797736,64,mast:HLSP/tess-spoc/s0064/target/0000/0003/7879/7736/hlsp_tess-spoc_tess_phot_0000000378797736-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000378797736-s0064_tess_v1_lc.fits
428334788,65,mast:HLSP/tess-spoc/s0065/target/0000/0004/2833/4788/hlsp_tess-spoc_tess_phot_0000000428334788-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000428334788-s0065_tess_v1_lc.fits
409965490,65,mast:HLSP/tess-spoc/s0065/target/0000/0004/0996/5490/hlsp_tess-spoc_tess_phot_0000000409965490-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000409965490-s0065_tess_v1_lc.fits
454175822,65,mast:HLSP/tess-spoc/s0065/target/0000/0004/5417/5822/hlsp_tess-spoc_tess_phot_0000000454175822-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000454175822-s0065_tess_v1_lc.fits
394068531,65,mast:HLSP/tess-spoc/s0065/target/0000/0003/9406/8531/hlsp_tess-spoc_tess_phot_0000000394068531-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000394068531-s0065_tess_v1_lc.fits
203639534,80,mast:HLSP/tess-spoc/s0080/target/0000/0002/0363/9534/hlsp_tess-spoc_tess_phot_0000000203639534-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000203639534-s0080_tess_v1_lc.fits
459605299,63,mast:HLSP/tess-spoc/s0063/target/0000/0004/5960/5299/hlsp_tess-spoc_tess_phot_0000000459605299-s0063_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000459605299-s0063_tess_v1_lc.fits
459605299,64,mast:HLSP/tess-spoc/s0064/target/0000/0004/5960/5299/hlsp_tess-spoc_tess_phot_0000000459605299-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000459605299-s0064_tess_v1_lc.fits
385832617,80,mast:HLSP/tess-spoc/s0080/target/0000/0003/8583/2617/hlsp_tess-spoc_tess_phot_0000000385832617-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000385832617-s0080_tess_v1_lc.fits
106847599,66,mast:HLSP/tess-spoc/s0066/target/0000/0001/0684/7599/hlsp_tess-spoc_tess_phot_0000000106847599-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000106847599-s0066_tess_v1_lc.fits
330073277,80,mast:HLSP/tess-spoc/s0080/target/0000/0003/3007/3277/hlsp_tess-spoc_tess_phot_0000000330073277-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000330073277-s0080_tess_v1_lc.fits
39875310,65,mast:HLSP/tess-spoc/s0065/target/0000/0000/3987/5310/hlsp_tess-spoc_tess_phot_0000000039875310-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000039875310-s0065_tess_v1_lc.fits
41566369,65,mast:HLSP/tess-spoc/s0065/target/0000/0000/4156/6369/hlsp_tess-spoc_tess_phot_0000000041566369-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000041566369-s0065_tess_v1_lc.fits
346342231,66,mast:HLSP/tess-spoc/s0066/target/0000/0003/4634/2231/hlsp_tess-spoc_tess_phot_0000000346342231-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000346342231-s0066_tess_v1_lc.fits
21938436,66,mast:HLSP/tess-spoc/s0066/target/0000/0000/2193/8436/hlsp_tess-spoc_tess_phot_0000000021938436-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000021938436-s0066_tess_v1_lc.fits
170146603,66,mast:HLSP/tess-spoc/s0066/target/0000/0001/7014/6603/hlsp_tess-spoc_tess_phot_0000000170146603-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000170146603-s0066_tess_v1_lc.fits
180860782,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/8086/0782/hlsp_tess-spoc_tess_phot_0000000180860782-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000180860782-s0080_tess_v1_lc.fits
213265176,80,mast:HLSP/tess-spoc/s0080/target/0000/0002/1326/5176/hlsp_tess-spoc_tess_phot_0000000213265176-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000213265176-s0080_tess_v1_lc.fits
386453654,80,mast:HLSP/tess-spoc/s0080/target/0000/0003/8645/3654/hlsp_tess-spoc_tess_phot_0000000386453654-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000386453654-s0080_tess_v1_lc.fits
315563973,64,mast:HLSP/tess-spoc/s0064/target/0000/0003/1556/3973/hlsp_tess-spoc_tess_phot_0000000315563973-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000315563973-s0064_tess_v1_lc.fits
266971563,65,mast:HLSP/tess-spoc/s0065/target/0000/0002/6697/1563/hlsp_tess-spoc_tess_phot_0000000266971563-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000266971563-s0065_tess_v1_lc.fits
266254038,66,mast:HLSP/tess-spoc/s0066/target/0000/0002/6625/4038/hlsp_tess-spoc_tess_phot_0000000266254038-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000266254038-s0066_tess_v1_lc.fits
16711578,80,mast:HLSP/tess-spoc/s0080/target/0000/0000/1671/1578/hlsp_tess-spoc_tess_phot_0000000016711578-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000016711578-s0080_tess_v1_lc.fits
46765139,66,mast:HLSP/tess-spoc/s0066/target/0000/0000/4676/5139/hlsp_tess-spoc_tess_phot_0000000046765139-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000046765139-s0066_tess_v1_lc.fits
441536476,62,mast:HLSP/tess-spoc/s0062/target/0000/0004/4153/6476/hlsp_tess-spoc_tess_phot_0000000441536476-s0062_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000441536476-s0062_tess_v1_lc.fits
334905328,65,mast:HLSP/tess-spoc/s0065/target/0000/0003/3490/5328/hlsp_tess-spoc_tess_phot_0000000334905328-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000334905328-s0065_tess_v1_lc.fits
213253504,80,mast:HLSP/tess-spoc/s0080/target/0000/0002/1325/3504/hlsp_tess-spoc_tess_phot_0000000213253504-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000213253504-s0080_tess_v1_lc.fits
35902292,65,mast:HLSP/tess-spoc/s0065/target/0000/0000/3590/2292/hlsp_tess-spoc_tess_phot_0000000035902292-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000035902292-s0065_tess_v1_lc.fits
43355546,65,mast:HLSP/tess-spoc/s0065/target/0000/0000/4335/5546/hlsp_tess-spoc_tess_phot_0000000043355546-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000043355546-s0065_tess_v1_lc.fits
278652989,65,mast:HLSP/tess-spoc/s0065/target/0000/0002/7865/2989/hlsp_tess-spoc_tess_phot_0000000278652989-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000278652989-s0065_tess_v1_lc.fits
465091527,66,mast:HLSP/tess-spoc/s0066/target/0000/0004/6509/1527/hlsp_tess-spoc_tess_phot_0000000465091527-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000465091527-s0066_tess_v1_lc.fits
263588541,71,mast:HLSP/tess-spoc/s0071/target/0000/0002/6358/8541/hlsp_tess-spoc_tess_phot_0000000263588541-s0071_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000263588541-s0071_tess_v1_lc.fits
263588541,72,mast:HLSP/tess-spoc/s0072/target/0000/0002/6358/8541/hlsp_tess-spoc_tess_phot_0000000263588541-s0072_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000263588541-s0072_tess_v1_lc.fits
43378021,80,mast:HLSP/tess-spoc/s0080/target/0000/0000/4337/8021/hlsp_tess-spoc_tess_phot_0000000043378021-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000043378021-s0080_tess_v1_lc.fits
373687515,62,mast:HLSP/tess-spoc/s0062/target/0000/0003/7368/7515/hlsp_tess-spoc_tess_phot_0000000373687515-s0062_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000373687515-s0062_tess_v1_lc.fits
373687515,63,mast:HLSP/tess-spoc/s0063/target/0000/0003/7368/7515/hlsp_tess-spoc_tess_phot_0000000373687515-s0063_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000373687515-s0063_tess_v1_lc.fits
459810320,63,mast:HLSP/tess-spoc/s0063/target/0000/0004/5981/0320/hlsp_tess-spoc_tess_phot_0000000459810320-s0063_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000459810320-s0063_tess_v1_lc.fits
373687515,64,mast:HLSP/tess-spoc/s0064/target/0000/0003/7368/7515/hlsp_tess-spoc_tess_phot_0000000373687515-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000373687515-s0064_tess_v1_lc.fits
459810320,64,mast:HLSP/tess-spoc/s0064/target/0000/0004/5981/0320/hlsp_tess-spoc_tess_phot_0000000459810320-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000459810320-s0064_tess_v1_lc.fits
373687515,65,mast:HLSP/tess-spoc/s0065/target/0000/0003/7368/7515/hlsp_tess-spoc_tess_phot_0000000373687515-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000373687515-s0065_tess_v1_lc.fits
373687515,68,mast:HLSP/tess-spoc/s0068/target/0000/0003/7368/7515/hlsp_tess-spoc_tess_phot_0000000373687515-s0068_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000373687515-s0068_tess_v1_lc.fits
373687515,69,mast:HLSP/tess-spoc/s0069/target/0000/0003/7368/7515/hlsp_tess-spoc_tess_phot_0000000373687515-s0069_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000373687515-s0069_tess_v1_lc.fits
373687515,66,mast:HLSP/tess-spoc/s0066/target/0000/0003/7368/7515/hlsp_tess-spoc_tess_phot_0000000373687515-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000373687515-s0066_tess_v1_lc.fits
19368480,80,mast:HLSP/tess-spoc/s0080/target/0000/0000/1936/8480/hlsp_tess-spoc_tess_phot_0000000019368480-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000019368480-s0080_tess_v1_lc.fits
107959134,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/0795/9134/hlsp_tess-spoc_tess_phot_0000000107959134-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000107959134-s0080_tess_v1_lc.fits
178911894,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/7891/1894/hlsp_tess-spoc_tess_phot_0000000178911894-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000178911894-s0080_tess_v1_lc.fits
146091315,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/4609/1315/hlsp_tess-spoc_tess_phot_0000000146091315-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000146091315-s0080_tess_v1_lc.fits
216558942,80,mast:HLSP/tess-spoc/s0080/target/0000/0002/1655/8942/hlsp_tess-spoc_tess_phot_0000000216558942-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000216558942-s0080_tess_v1_lc.fits
412786165,65,mast:HLSP/tess-spoc/s0065/target/0000/0004/1278/6165/hlsp_tess-spoc_tess_phot_0000000412786165-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000412786165-s0065_tess_v1_lc.fits
328932770,65,mast:HLSP/tess-spoc/s0065/target/0000/0003/2893/2770/hlsp_tess-spoc_tess_phot_0000000328932770-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000328932770-s0065_tess_v1_lc.fits
439165250,64,mast:HLSP/tess-spoc/s0064/target/0000/0004/3916/5250/hlsp_tess-spoc_tess_phot_0000000439165250-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000439165250-s0064_tess_v1_lc.fits
191324988,65,mast:HLSP/tess-spoc/s0065/target/0000/0001/9132/4988/hlsp_tess-spoc_tess_phot_0000000191324988-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000191324988-s0065_tess_v1_lc.fits
439165250,65,mast:HLSP/tess-spoc/s0065/target/0000/0004/3916/5250/hlsp_tess-spoc_tess_phot_0000000439165250-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000439165250-s0065_tess_v1_lc.fits
449373613,64,mast:HLSP/tess-spoc/s0064/target/0000/0004/4937/3613/hlsp_tess-spoc_tess_phot_0000000449373613-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000449373613-s0064_tess_v1_lc.fits
283803160,65,mast:HLSP/tess-spoc/s0065/target/0000/0002/8380/3160/hlsp_tess-spoc_tess_phot_0000000283803160-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000283803160-s0065_tess_v1_lc.fits
449373613,65,mast:HLSP/tess-spoc/s0065/target/0000/0004/4937/3613/hlsp_tess-spoc_tess_phot_0000000449373613-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000449373613-s0065_tess_v1_lc.fits
344961431,66,mast:HLSP/tess-spoc/s0066/target/0000/0003/4496/1431/hlsp_tess-spoc_tess_phot_0000000344961431-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000344961431-s0066_tess_v1_lc.fits
328655104,65,mast:HLSP/tess-spoc/s0065/target/0000/0003/2865/5104/hlsp_tess-spoc_tess_phot_0000000328655104-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000328655104-s0065_tess_v1_lc.fits
154739492,66,mast:HLSP/tess-spoc/s0066/target/0000/0001/5473/9492/hlsp_tess-spoc_tess_phot_0000000154739492-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000154739492-s0066_tess_v1_lc.fits
279408975,65,mast:HLSP/tess-spoc/s0065/target/0000/0002/7940/8975/hlsp_tess-spoc_tess_phot_0000000279408975-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000279408975-s0065_tess_v1_lc.fits
329061599,65,mast:HLSP/tess-spoc/s0065/target/0000/0003/2906/1599/hlsp_tess-spoc_tess_phot_0000000329061599-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000329061599-s0065_tess_v1_lc.fits
110923021,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/1092/3021/hlsp_tess-spoc_tess_phot_0000000110923021-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000110923021-s0080_tess_v1_lc.fits
115084048,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/1508/4048/hlsp_tess-spoc_tess_phot_0000000115084048-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000115084048-s0080_tess_v1_lc.fits
203973430,80,mast:HLSP/tess-spoc/s0080/target/0000/0002/0397/3430/hlsp_tess-spoc_tess_phot_0000000203973430-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000203973430-s0080_tess_v1_lc.fits
438029156,64,mast:HLSP/tess-spoc/s0064/target/0000/0004/3802/9156/hlsp_tess-spoc_tess_phot_0000000438029156-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000438029156-s0064_tess_v1_lc.fits
438029156,65,mast:HLSP/tess-spoc/s0065/target/0000/0004/3802/9156/hlsp_tess-spoc_tess_phot_0000000438029156-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000438029156-s0065_tess_v1_lc.fits
108224689,66,mast:HLSP/tess-spoc/s0066/target/0000/0001/0822/4689/hlsp_tess-spoc_tess_phot_0000000108224689-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000108224689-s0066_tess_v1_lc.fits
47471093,80,mast:HLSP/tess-spoc/s0080/target/0000/0000/4747/1093/hlsp_tess-spoc_tess_phot_0000000047471093-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000047471093-s0080_tess_v1_lc.fits
118235908,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/1823/5908/hlsp_tess-spoc_tess_phot_0000000118235908-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000118235908-s0080_tess_v1_lc.fits
216175093,80,mast:HLSP/tess-spoc/s0080/target/0000/0002/1617/5093/hlsp_tess-spoc_tess_phot_0000000216175093-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000216175093-s0080_tess_v1_lc.fits
132707516,61,mast:HLSP/tess-spoc/s0061/target/0000/0001/3270/7516/hlsp_tess-spoc_tess_phot_0000000132707516-s0061_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000132707516-s0061_tess_v1_lc.fits
132707516,62,mast:HLSP/tess-spoc/s0062/target/0000/0001/3270/7516/hlsp_tess-spoc_tess_phot_0000000132707516-s0062_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000132707516-s0062_tess_v1_lc.fits
379646103,64,mast:HLSP/tess-spoc/s0064/target/0000/0003/7964/6103/hlsp_tess-spoc_tess_phot_0000000379646103-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000379646103-s0064_tess_v1_lc.fits
263760730,65,mast:HLSP/tess-spoc/s0065/target/0000/0002/6376/0730/hlsp_tess-spoc_tess_phot_0000000263760730-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000263760730-s0065_tess_v1_lc.fits
330075087,80,mast:HLSP/tess-spoc/s0080/target/0000/0003/3007/5087/hlsp_tess-spoc_tess_phot_0000000330075087-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000330075087-s0080_tess_v1_lc.fits
32067835,62,mast:HLSP/tess-spoc/s0062/target/0000/0000/3206/7835/hlsp_tess-spoc_tess_phot_0000000032067835-s0062_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000032067835-s0062_tess_v1_lc.fits
32067835,63,mast:HLSP/tess-spoc/s0063/target/0000/0000/3206/7835/hlsp_tess-spoc_tess_phot_0000000032067835-s0063_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000032067835-s0063_tess_v1_lc.fits
182855999,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/8285/5999/hlsp_tess-spoc_tess_phot_0000000182855999-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000182855999-s0080_tess_v1_lc.fits
384692050,80,mast:HLSP/tess-spoc/s0080/target/0000/0003/8469/2050/hlsp_tess-spoc_tess_phot_0000000384692050-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000384692050-s0080_tess_v1_lc.fits
168480199,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/6848/0199/hlsp_tess-spoc_tess_phot_0000000168480199-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000168480199-s0080_tess_v1_lc.fits
139521930,61,mast:HLSP/tess-spoc/s0061/target/0000/0001/3952/1930/hlsp_tess-spoc_tess_phot_0000000139521930-s0061_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000139521930-s0061_tess_v1_lc.fits
299581303,65,mast:HLSP/tess-spoc/s0065/target/0000/0002/9958/1303/hlsp_tess-spoc_tess_phot_0000000299581303-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000299581303-s0065_tess_v1_lc.fits
16856946,80,mast:HLSP/tess-spoc/s0080/target/0000/0000/1685/6946/hlsp_tess-spoc_tess_phot_0000000016856946-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000016856946-s0080_tess_v1_lc.fits
308046568,64,mast:HLSP/tess-spoc/s0064/target/0000/0003/0804/6568/hlsp_tess-spoc_tess_phot_0000000308046568-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000308046568-s0064_tess_v1_lc.fits
41631975,66,mast:HLSP/tess-spoc/s0066/target/0000/0000/4163/1975/hlsp_tess-spoc_tess_phot_0000000041631975-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000041631975-s0066_tess_v1_lc.fits
245769960,66,mast:HLSP/tess-spoc/s0066/target/0000/0002/4576/9960/hlsp_tess-spoc_tess_phot_0000000245769960-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000245769960-s0066_tess_v1_lc.fits
57935569,80,mast:HLSP/tess-spoc/s0080/target/0000/0000/5793/5569/hlsp_tess-spoc_tess_phot_0000000057935569-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000057935569-s0080_tess_v1_lc.fits
438143213,64,mast:HLSP/tess-spoc/s0064/target/0000/0004/3814/3213/hlsp_tess-spoc_tess_phot_0000000438143213-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000438143213-s0064_tess_v1_lc.fits
438143213,65,mast:HLSP/tess-spoc/s0065/target/0000/0004/3814/3213/hlsp_tess-spoc_tess_phot_0000000438143213-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000438143213-s0065_tess_v1_lc.fits
247022680,66,mast:HLSP/tess-spoc/s0066/target/0000/0002/4702/2680/hlsp_tess-spoc_tess_phot_0000000247022680-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000247022680-s0066_tess_v1_lc.fits
315585009,80,mast:HLSP/tess-spoc/s0080/target/0000/0003/1558/5009/hlsp_tess-spoc_tess_phot_0000000315585009-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000315585009-s0080_tess_v1_lc.fits
315585009,81,mast:HLSP/tess-spoc/s0081/target/0000/0003/1558/5009/hlsp_tess-spoc_tess_phot_0000000315585009-s0081_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000315585009-s0081_tess_v1_lc.fits
209437133,65,mast:HLSP/tess-spoc/s0065/target/0000/0002/0943/7133/hlsp_tess-spoc_tess_phot_0000000209437133-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000209437133-s0065_tess_v1_lc.fits
114129429,66,mast:HLSP/tess-spoc/s0066/target/0000/0001/1412/9429/hlsp_tess-spoc_tess_phot_0000000114129429-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000114129429-s0066_tess_v1_lc.fits
434470471,64,mast:HLSP/tess-spoc/s0064/target/0000/0004/3447/0471/hlsp_tess-spoc_tess_phot_0000000434470471-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000434470471-s0064_tess_v1_lc.fits
434470471,65,mast:HLSP/tess-spoc/s0065/target/0000/0004/3447/0471/hlsp_tess-spoc_tess_phot_0000000434470471-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000434470471-s0065_tess_v1_lc.fits
246149619,66,mast:HLSP/tess-spoc/s0066/target/0000/0002/4614/9619/hlsp_tess-spoc_tess_phot_0000000246149619-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000246149619-s0066_tess_v1_lc.fits
41762338,65,mast:HLSP/tess-spoc/s0065/target/0000/0000/4176/2338/hlsp_tess-spoc_tess_phot_0000000041762338-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000041762338-s0065_tess_v1_lc.fits
116170862,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/1617/0862/hlsp_tess-spoc_tess_phot_0000000116170862-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000116170862-s0080_tess_v1_lc.fits
386109284,80,mast:HLSP/tess-spoc/s0080/target/0000/0003/8610/9284/hlsp_tess-spoc_tess_phot_0000000386109284-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000386109284-s0080_tess_v1_lc.fits
380931552,64,mast:HLSP/tess-spoc/s0064/target/0000/0003/8093/1552/hlsp_tess-spoc_tess_phot_0000000380931552-s0064_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000380931552-s0064_tess_v1_lc.fits
83665761,65,mast:HLSP/tess-spoc/s0065/target/0000/0000/8366/5761/hlsp_tess-spoc_tess_phot_0000000083665761-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000083665761-s0065_tess_v1_lc.fits
209886502,65,mast:HLSP/tess-spoc/s0065/target/0000/0002/0988/6502/hlsp_tess-spoc_tess_phot_0000000209886502-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000209886502-s0065_tess_v1_lc.fits
178983580,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/7898/3580/hlsp_tess-spoc_tess_phot_0000000178983580-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000178983580-s0080_tess_v1_lc.fits
106172159,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/0617/2159/hlsp_tess-spoc_tess_phot_0000000106172159-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000106172159-s0080_tess_v1_lc.fits
14151084,80,mast:HLSP/tess-spoc/s0080/target/0000/0000/1415/1084/hlsp_tess-spoc_tess_phot_0000000014151084-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000014151084-s0080_tess_v1_lc.fits
209345408,65,mast:HLSP/tess-spoc/s0065/target/0000/0002/0934/5408/hlsp_tess-spoc_tess_phot_0000000209345408-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000209345408-s0065_tess_v1_lc.fits
294239459,65,mast:HLSP/tess-spoc/s0065/target/0000/0002/9423/9459/hlsp_tess-spoc_tess_phot_0000000294239459-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000294239459-s0065_tess_v1_lc.fits
216260570,66,mast:HLSP/tess-spoc/s0066/target/0000/0002/1626/0570/hlsp_tess-spoc_tess_phot_0000000216260570-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000216260570-s0066_tess_v1_lc.fits
58045914,80,mast:HLSP/tess-spoc/s0080/target/0000/0000/5804/5914/hlsp_tess-spoc_tess_phot_0000000058045914-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000058045914-s0080_tess_v1_lc.fits
343081566,80,mast:HLSP/tess-spoc/s0080/target/0000/0003/4308/1566/hlsp_tess-spoc_tess_phot_0000000343081566-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000343081566-s0080_tess_v1_lc.fits
343081566,81,mast:HLSP/tess-spoc/s0081/target/0000/0003/4308/1566/hlsp_tess-spoc_tess_phot_0000000343081566-s0081_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000343081566-s0081_tess_v1_lc.fits
183488968,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/8348/8968/hlsp_tess-spoc_tess_phot_0000000183488968-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000183488968-s0080_tess_v1_lc.fits
387155970,80,mast:HLSP/tess-spoc/s0080/target/0000/0003/8715/5970/hlsp_tess-spoc_tess_phot_0000000387155970-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000387155970-s0080_tess_v1_lc.fits
31150648,62,mast:HLSP/tess-spoc/s0062/target/0000/0000/3115/0648/hlsp_tess-spoc_tess_phot_0000000031150648-s0062_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000031150648-s0062_tess_v1_lc.fits
