TIC,sector,source,per,power,prominence,width,amplitude,cnn_ELL,cnn_M,cnn_CEP,cnn_DST,cnn_E,cnn_LPV,cnn_RR,cnn_Rndm,brf_class,brf_prob,cube_idx,sector_class,final_class_tic,decision_step
43378021,80,ACF,0.2870349959321174,0.6748490565740757,0.0020189465531313,0.9715236806700744,0.1098119001835584,4.725598e-08,2.0173396e-10,2.1807303e-08,1.2483662e-06,7.386931e-08,2.8585648e-05,5.022165e-09,0.9999701,Rndm,1.0,2319,Irregular,Irregular,1
43378021,80,ACF,0.3449049547893992,0.6353158950133687,0.0019144715485965,0.7779195713080469,0.1098119001835584,1.0874572e-08,9.474039e-11,1.13464385e-08,1.5481737e-07,1.3955079e-08,1.2272819e-05,1.6915648e-09,0.9999876,Rndm,1.0,2320,Irregular,Irregular,1
43378021,80,ACF,0.1782394732804277,0.7317590564043628,0.0019027683857246,1.2413074688094523,0.1098119001835584,9.266502e-10,5.272361e-12,3.973427e-10,8.773167e-09,3.3414091e-09,2.7078802e-06,5.8796266e-11,0.99999726,Rndm,0.996,2321,Irregular,Irregular,1
43378021,80,ACF,0.3564789465608555,0.6274058583410388,0.0018242546595885,1.0662647836686858,0.1098119001835584,8.940077e-09,4.5570308e-11,3.2259162e-09,1.7648756e-07,1.8028029e-08,1.0503886e-05,7.441483e-10,0.9999894,Rndm,1.0,2322,Irregular,Irregular,1
43378021,80,ACF,0.2199058436576706,0.7116617509652675,0.0016989618138071,1.077015029576586,0.1098119001835584,5.4274656e-09,1.3291533e-11,3.9244292e-09,1.01661605e-07,1.0480806e-08,5.712406e-06,3.6197406e-10,0.99999416,Rndm,1.0,2323,Irregular,Irregular,1
43378021,80,ACF,0.326386567955069,0.6458422780633194,0.0016777223313421,0.8876132152911111,0.1098119001835584,4.888304e-09,4.128886e-11,6.099602e-09,1.5591851e-07,1.3314017e-08,8.799336e-06,6.3077504e-10,0.99999106,Rndm,1.0,2324,Irregular,Irregular,1
43378021,80,ACF,0.1620358848003888,0.7443692981946693,0.0016455464638432,1.0863367986200243,0.1098119001835584,7.1666535e-09,1.07806146e-10,1.41108805e-08,7.282237e-08,8.660791e-09,1.0313661e-05,1.4727831e-09,0.9999895,Rndm,0.998,2325,Irregular,Irregular,1
43378021,80,ACF,0.2962941893492825,0.6663901799924026,0.0016321898562918,0.6083877579614096,0.1098119001835584,9.410499e-09,4.695032e-11,2.9768596e-09,1.0676014e-07,1.4962147e-08,9.697262e-06,4.3204038e-10,0.9999902,Rndm,1.0,2326,Irregular,Irregular,1
43378021,80,ACF,0.1851838683433015,0.7294430470817106,0.0014854629057735,0.7157811328785613,0.1098119001835584,9.600808e-10,8.305279e-12,1.8680486e-09,2.5757187e-08,4.1560275e-09,3.8142352e-06,2.0707595e-10,0.9999962,Rndm,0.998,2327,Irregular,Irregular,1
43378021,80,ACF,0.3148125761836127,0.6528893700016362,0.0014326475503996,0.7242956111500405,0.1098119001835584,2.1989981e-08,1.2357525e-10,4.514875e-08,2.1340581e-07,4.301752e-08,1.4945431e-05,2.682126e-09,0.99998474,Rndm,1.0,2328,Irregular,Irregular,1
43378021,80,ACF,0.4907372511097492,0.5404917568539517,0.0013906187047926,0.5862035347263088,0.1098119001835584,4.6407993e-09,4.5476494e-11,4.91294e-09,3.219064e-07,6.051242e-09,2.0575406e-05,1.5813815e-09,0.999979,Rndm,0.998,2329,Irregular,Irregular,1
43378021,80,ACF,0.4861076544011666,0.5442672400483225,0.0013601838260479,0.6316450829462212,0.1098119001835584,3.1348062e-09,3.7335007e-11,2.736366e-09,2.5113618e-08,4.2642507e-09,1.38623345e-05,3.3553443e-10,0.9999862,Rndm,1.0,2330,Irregular,Irregular,1
43378021,80,ACF,0.0972215308802333,0.7773607234249442,0.0013303797186206,1.892244214064952,0.1098119001835584,3.7338497e-09,3.179299e-11,4.171715e-09,4.642256e-08,8.214833e-09,9.056907e-06,4.0535714e-10,0.99999094,Rndm,1.0,2331,Irregular,Irregular,1
43378021,80,ACF,0.1041659259431071,0.7714945111376045,0.0012746282949455,1.628982906312764,0.1098119001835584,1.4682809e-09,1.1540363e-11,2.007461e-09,1.607715e-08,5.00669e-09,3.0632366e-06,1.6920156e-10,0.9999969,Rndm,1.0,2332,Irregular,Irregular,1
43378021,80,ACF,0.4768484609840016,0.5496109599766429,0.0012168175210914,0.7747996915003625,0.1098119001835584,7.806009e-10,3.8384816e-12,2.312444e-10,8.298118e-09,1.883813e-09,4.018665e-06,2.8446247e-11,0.99999595,Rndm,1.0,2333,Irregular,Irregular,1
43378021,80,ACF,0.3055533827664476,0.6608798305701342,0.0012023279053764,0.9769197886147084,0.1098119001835584,1.9916824e-09,1.0785108e-11,9.595685e-10,1.6652091e-08,4.9602558e-09,5.3804747e-06,8.273839e-11,0.99999464,Rndm,1.0,2334,Irregular,Irregular,1
43378021,80,ACF,0.4143489054181373,0.5946533319806645,0.0011548121187909,0.8282731171079547,0.1098119001835584,3.6303094e-09,1.9391383e-11,1.9389959e-09,4.590343e-08,6.0942638e-09,7.1897716e-06,3.6038086e-10,0.99999285,Rndm,1.0,2335,Irregular,Irregular,1
43378021,80,ACF,0.3333309630179428,0.6427531278574542,0.0010672603415309,0.6301458318806397,0.1098119001835584,1.8319258e-09,2.1130408e-11,1.7510458e-09,3.786444e-08,5.767031e-09,4.9435575e-06,2.6587882e-10,0.9999951,Rndm,1.0,2336,Irregular,Irregular,1
43378021,80,ACF,0.2685166090977873,0.6816799948786088,0.0010366176514706,1.5240294216905568,0.1098119001835584,1.6859282e-09,1.3337185e-11,1.997699e-09,2.7676025e-08,3.3035452e-09,4.63882e-06,1.8638002e-10,0.99999535,Rndm,1.0,2337,Irregular,Irregular,1
43378021,80,ACF,0.4212933004810111,0.5916675574096599,0.0010003330587734,0.6208729231205723,0.1098119001835584,2.1965961e-08,9.4657754e-11,1.1635567e-08,2.6031307e-07,2.8175332e-08,3.208028e-05,2.9997904e-09,0.9999676,Rndm,1.0,2338,Irregular,Irregular,1
43378021,80,ACF,0.0671291522744468,0.7842941334292624,0.0008993908644376,0.6544433797314149,0.1098119001835584,1.155646e-08,4.6433468e-11,3.672367e-09,1.17933794e-07,1.3643068e-08,8.845325e-06,1.067194e-09,0.99999106,Rndm,1.0,2339,Irregular,Irregular,1
43378021,80,ACF,0.4629596708582539,0.5588615689670878,0.0008544170228238,0.5811458158129597,0.1098119001835584,2.664118e-09,1.3496444e-11,1.3454153e-09,5.2558395e-08,5.3995777e-09,7.491336e-06,3.8393655e-10,0.9999925,Rndm,1.0,2340,Irregular,Irregular,1
