TIC,sector,dataURI,productFilename
314868712,12,mast:HLSP/tess-spoc/s0012/target/0000/0003/1486/8712/hlsp_tess-spoc_tess_phot_0000000314868712-s0012_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000314868712-s0012_tess_v1_lc.fits
151391621,39,mast:HLSP/tess-spoc/s0039/target/0000/0001/5139/1621/hlsp_tess-spoc_tess_phot_0000000151391621-s0039_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000151391621-s0039_tess_v1_lc.fits
314868712,39,mast:HLSP/tess-spoc/s0039/target/0000/0003/1486/8712/hlsp_tess-spoc_tess_phot_0000000314868712-s0039_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000314868712-s0039_tess_v1_lc.fits
434171402,57,mast:HLSP/tess-spoc/s0057/target/0000/0004/3417/1402/hlsp_tess-spoc_tess_phot_0000000434171402-s0057_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000434171402-s0057_tess_v1_lc.fits
390814054,58,mast:HLSP/tess-spoc/s0058/target/0000/0003/9081/4054/hlsp_tess-spoc_tess_phot_0000000390814054-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000390814054-s0058_tess_v1_lc.fits
434171402,58,mast:HLSP/tess-spoc/s0058/target/0000/0004/3417/1402/hlsp_tess-spoc_tess_phot_0000000434171402-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000434171402-s0058_tess_v1_lc.fits
423996186,58,mast:HLSP/tess-spoc/s0058/target/0000/0004/2399/6186/hlsp_tess-spoc_tess_phot_0000000423996186-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000423996186-s0058_tess_v1_lc.fits
423996659,58,mast:HLSP/tess-spoc/s0058/target/0000/0004/2399/6659/hlsp_tess-spoc_tess_phot_0000000423996659-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000423996659-s0058_tess_v1_lc.fits
21038825,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/2103/8825/hlsp_tess-spoc_tess_phot_0000000021038825-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000021038825-s0059_tess_v1_lc.fits
72528686,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/7252/8686/hlsp_tess-spoc_tess_phot_0000000072528686-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000072528686-s0059_tess_v1_lc.fits
260478960,59,mast:HLSP/tess-spoc/s0059/target/0000/0002/6047/8960/hlsp_tess-spoc_tess_phot_0000000260478960-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000260478960-s0059_tess_v1_lc.fits
261620330,59,mast:HLSP/tess-spoc/s0059/target/0000/0002/6162/0330/hlsp_tess-spoc_tess_phot_0000000261620330-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000261620330-s0059_tess_v1_lc.fits
423996186,59,mast:HLSP/tess-spoc/s0059/target/0000/0004/2399/6186/hlsp_tess-spoc_tess_phot_0000000423996186-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000423996186-s0059_tess_v1_lc.fits
423996659,59,mast:HLSP/tess-spoc/s0059/target/0000/0004/2399/6659/hlsp_tess-spoc_tess_phot_0000000423996659-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000423996659-s0059_tess_v1_lc.fits
151391621,66,mast:HLSP/tess-spoc/s0066/target/0000/0001/5139/1621/hlsp_tess-spoc_tess_phot_0000000151391621-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000151391621-s0066_tess_v1_lc.fits
83950720,71,mast:HLSP/tess-spoc/s0071/target/0000/0000/8395/0720/hlsp_tess-spoc_tess_phot_0000000083950720-s0071_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000083950720-s0071_tess_v1_lc.fits
294427413,71,mast:HLSP/tess-spoc/s0071/target/0000/0002/9442/7413/hlsp_tess-spoc_tess_phot_0000000294427413-s0071_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000294427413-s0071_tess_v1_lc.fits
438053778,71,mast:HLSP/tess-spoc/s0071/target/0000/0004/3805/3778/hlsp_tess-spoc_tess_phot_0000000438053778-s0071_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000438053778-s0071_tess_v1_lc.fits
438325694,71,mast:HLSP/tess-spoc/s0071/target/0000/0004/3832/5694/hlsp_tess-spoc_tess_phot_0000000438325694-s0071_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000438325694-s0071_tess_v1_lc.fits
79525086,72,mast:HLSP/tess-spoc/s0072/target/0000/0000/7952/5086/hlsp_tess-spoc_tess_phot_0000000079525086-s0072_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000079525086-s0072_tess_v1_lc.fits
83950720,72,mast:HLSP/tess-spoc/s0072/target/0000/0000/8395/0720/hlsp_tess-spoc_tess_phot_0000000083950720-s0072_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000083950720-s0072_tess_v1_lc.fits
294427413,72,mast:HLSP/tess-spoc/s0072/target/0000/0002/9442/7413/hlsp_tess-spoc_tess_phot_0000000294427413-s0072_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000294427413-s0072_tess_v1_lc.fits
438053778,72,mast:HLSP/tess-spoc/s0072/target/0000/0004/3805/3778/hlsp_tess-spoc_tess_phot_0000000438053778-s0072_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000438053778-s0072_tess_v1_lc.fits
438325694,72,mast:HLSP/tess-spoc/s0072/target/0000/0004/3832/5694/hlsp_tess-spoc_tess_phot_0000000438325694-s0072_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000438325694-s0072_tess_v1_lc.fits
21038825,73,mast:HLSP/tess-spoc/s0073/target/0000/0000/2103/8825/hlsp_tess-spoc_tess_phot_0000000021038825-s0073_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000021038825-s0073_tess_v1_lc.fits
260478960,73,mast:HLSP/tess-spoc/s0073/target/0000/0002/6047/8960/hlsp_tess-spoc_tess_phot_0000000260478960-s0073_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000260478960-s0073_tess_v1_lc.fits
261620330,73,mast:HLSP/tess-spoc/s0073/target/0000/0002/6162/0330/hlsp_tess-spoc_tess_phot_0000000261620330-s0073_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000261620330-s0073_tess_v1_lc.fits
434171402,77,mast:HLSP/tess-spoc/s0077/target/0000/0004/3417/1402/hlsp_tess-spoc_tess_phot_0000000434171402-s0077_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000434171402-s0077_tess_v1_lc.fits
434171402,78,mast:HLSP/tess-spoc/s0078/target/0000/0004/3417/1402/hlsp_tess-spoc_tess_phot_0000000434171402-s0078_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000434171402-s0078_tess_v1_lc.fits
151643839,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/5164/3839/hlsp_tess-spoc_tess_phot_0000000151643839-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000151643839-s0080_tess_v1_lc.fits
434171402,84,mast:HLSP/tess-spoc/s0084/target/0000/0004/3417/1402/hlsp_tess-spoc_tess_phot_0000000434171402-s0084_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000434171402-s0084_tess_v1_lc.fits
50767717,58,mast:HLSP/tess-spoc/s0058/target/0000/0000/5076/7717/hlsp_tess-spoc_tess_phot_0000000050767717-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000050767717-s0058_tess_v1_lc.fits
259108127,58,mast:HLSP/tess-spoc/s0058/target/0000/0002/5910/8127/hlsp_tess-spoc_tess_phot_0000000259108127-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000259108127-s0058_tess_v1_lc.fits
390523812,58,mast:HLSP/tess-spoc/s0058/target/0000/0003/9052/3812/hlsp_tess-spoc_tess_phot_0000000390523812-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000390523812-s0058_tess_v1_lc.fits
390401836,58,mast:HLSP/tess-spoc/s0058/target/0000/0003/9040/1836/hlsp_tess-spoc_tess_phot_0000000390401836-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000390401836-s0058_tess_v1_lc.fits
347581040,58,mast:HLSP/tess-spoc/s0058/target/0000/0003/4758/1040/hlsp_tess-spoc_tess_phot_0000000347581040-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000347581040-s0058_tess_v1_lc.fits
445628275,58,mast:HLSP/tess-spoc/s0058/target/0000/0004/4562/8275/hlsp_tess-spoc_tess_phot_0000000445628275-s0058_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000445628275-s0058_tess_v1_lc.fits
72362403,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/7236/2403/hlsp_tess-spoc_tess_phot_0000000072362403-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000072362403-s0059_tess_v1_lc.fits
73109257,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/7310/9257/hlsp_tess-spoc_tess_phot_0000000073109257-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000073109257-s0059_tess_v1_lc.fits
72519949,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/7251/9949/hlsp_tess-spoc_tess_phot_0000000072519949-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000072519949-s0059_tess_v1_lc.fits
285243475,59,mast:HLSP/tess-spoc/s0059/target/0000/0002/8524/3475/hlsp_tess-spoc_tess_phot_0000000285243475-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000285243475-s0059_tess_v1_lc.fits
356028664,59,mast:HLSP/tess-spoc/s0059/target/0000/0003/5602/8664/hlsp_tess-spoc_tess_phot_0000000356028664-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000356028664-s0059_tess_v1_lc.fits
390401836,59,mast:HLSP/tess-spoc/s0059/target/0000/0003/9040/1836/hlsp_tess-spoc_tess_phot_0000000390401836-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000390401836-s0059_tess_v1_lc.fits
390523812,59,mast:HLSP/tess-spoc/s0059/target/0000/0003/9052/3812/hlsp_tess-spoc_tess_phot_0000000390523812-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000390523812-s0059_tess_v1_lc.fits
470392999,59,mast:HLSP/tess-spoc/s0059/target/0000/0004/7039/2999/hlsp_tess-spoc_tess_phot_0000000470392999-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000470392999-s0059_tess_v1_lc.fits
341259989,66,mast:HLSP/tess-spoc/s0066/target/0000/0003/4125/9989/hlsp_tess-spoc_tess_phot_0000000341259989-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000341259989-s0066_tess_v1_lc.fits
229396120,71,mast:HLSP/tess-spoc/s0071/target/0000/0002/2939/6120/hlsp_tess-spoc_tess_phot_0000000229396120-s0071_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000229396120-s0071_tess_v1_lc.fits
