angDist,GaiaDR3,ra,dec,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,l,b,num_counterparts,TIC_multiple_counterpart,sector_list,filenames,TPfPloter,sector_TPfPloter,delta
0.086338,5933221689959013632,242.54923928377,-53.23470511034,215814052,242.54926137283,-53.23468510091,0,8710-01038-1,184-137317,16101182-5314049,0,,5933221689959013632,24888567,0,STAR,tmgaia2,tmgaia2,-2.944,0.122,-4.494,0.087,gaia2,0.1988,0.0857,11.435,0.017,11.0181,0.000765,9.601,0.6,rered,gaia2,,,,,,,,,,,4011.46,1398.74,1.4962,0.3491,1032.96,1764.53,242.54924019799,-53.23470444801,-29.90563859114418,-1.1845903242472786,1,[215814052],[65],['hlsp_tess-spoc_tess_phot_0000000215814052-s0065_tess_v1_lc.fits'],Gaia_TIC215814052_S65.dat,65,-3.1767719999999997
0.086471,5338581990358992128,165.02667737329,-59.36745270069,304456803,165.0267213689,-59.36746132754,0,8627-00858-1,154-060356,11000641-5922027,0,J110006.40-592202.8,5338581990358992128,28069011,0,STAR,tmgaia2,tmgaia2,-5.036,0.047,1.928,0.046,gaia2,0.1059,0.0271,8.892,0.002,8.65536,0.001078,8.318,0.076,rered,gaia2,10901.0,150.0,,,,,86.156,,,,6749.43,1211.73,0.6393,0.089,1025.73,1397.74,165.02667881503,-59.36745302729,-70.83100132681241,0.496329436098323,1,[304456803],"[10, 63, 64]","['hlsp_tess-spoc_tess_phot_0000000304456803-s0010_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000304456803-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000304456803-s0064_tess_v1_lc.fits']",Gaia_TIC304456803_S10.dat,10,-4.883815
0.086481,429320468450276864,1.0637897804317278,60.155003751540725,283132719,1.06383481864,60.15501239512,334,4014-01759-1,751-000829,00041532+6009181,0,J000415.33+600917.6,429320468450276864,58212896,0,STAR,tmgaia2,tmgaia2,-5.036,0.049,-1.931,0.049,gaia2,0.4146,0.0304,8.79,0.03,8.73685,0.000331,8.731,0.022,rered,gaia2,14167.0,141.0,,,,,,,,,2252.01,157.585,0.2445,0.0246,146.88,168.29,1.06379124607,60.15500407916,117.08877150386934,-2.1803663209104336,1,[283132719],"[57, 58, 77, 78, 84]","['hlsp_tess-spoc_tess_phot_0000000283132719-s0057_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000283132719-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000283132719-s0077_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000283132719-s0078_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000283132719-s0084_tess_v1_lc.fits']",Gaia_TIC283132719_S57.dat,57,-3.3556869999999996
0.086535,5252890761347278976,154.67210470283,-63.30096469357,377768377,154.67215432121,-63.30097368196,0,8960-01643-1,134-034435,10184132-6318035,0,J101841.31-631803.5,5252890761347278976,30272330,0,STAR,tmgaia2,tmgaia2,-5.012,0.064,2.007,0.066,gaia2,0.143,0.0399,9.723,0.004,9.76077,0.000551,9.911,0.009,rered,gaia2,,,,,,,,,,,5674.12,1401.84,0.4362,0.0064,1103.82,1699.87,154.67210629537,-63.30096503904,-73.26779200080261,-5.340085737936184,1,[377768377],"[63, 64]","['hlsp_tess-spoc_tess_phot_0000000377768377-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000377768377-s0064_tess_v1_lc.fits']",Gaia_TIC377768377_S63.dat,63,-5.192565
0.086539,4105954757544974848,281.7758212806962,-12.141134262314774,427422796,281.77582523229,-12.14111053615,0,5701-00836-1,390-102044,18470620-1208278,0,J184706.19-120828.0,4105954757544974848,6819481,0,STAR,tmgaia2,tmgaia2,-0.863,0.093,-5.321,0.084,gaia2,0.2064,0.0584,9.926,0.004,9.57364,0.001274,9.103,0.054,rered,gaia2,10239.0,144.0,,,,,45.695,,,,4177.58,1136.92,0.8006,0.0634,874.05,1399.79,281.77582143061,-12.1411334467,21.61511757157676,-4.5568113255360405,1,[427422796],[80],['hlsp_tess-spoc_tess_phot_0000000427422796-s0080_tess_v1_lc.fits'],Gaia_TIC427422796_S92.dat,92,-4.4561980000000005
0.086564,5334621068444035200,178.58578323236054,-62.57134682632346,305490302,178.58583533434,-62.57134829974,0,8977-03257-1,138-073329,11542060-6234168,0,J115420.60-623416.8,5334621068444035200,30629030,0,STAR,tmgaia2,tmgaia2,-5.389,0.046,0.322,0.045,gaia2,0.2634,0.0298,9.802,0.004,9.71906,0.000368,9.656,0.051,rered,gaia2,,,,,,,,,,,3410.76,359.47,0.5737,0.0544,323.21,395.73,178.58578496066,-62.57134691186,-63.58961379462829,-0.4247451416341861,1,[305490302],[64],['hlsp_tess-spoc_tess_phot_0000000305490302-s0064_tess_v1_lc.fits'],Gaia_TIC305490302_S64.dat,64,-3.0048820000000003
0.086571,2197800499853988224,330.81309391239,55.08837962543,469983243,330.81312310971,55.08839691879,0,3973-02695-1,726-080801,22031513+5505182,0,J220315.14+550518.1,2197800499853988224,56995776,0,STAR,tmgaia2,tmgaia2,-3.755,0.045,-3.877,0.045,gaia2,0.5179,0.0278,10.281,0.005,10.1132,0.000783,9.734,0.013,rered,gaia2,7729.0,122.0,,,,,13.078,,,,1830.83,95.42,0.3517,0.015,90.56,100.28,330.81309486125,55.08838022598,100.39372128764552,-0.2476608200698474,1,[469983243],"[56, 57, 83, 84]","['hlsp_tess-spoc_tess_phot_0000000469983243-s0056_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000469983243-s0057_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000469983243-s0083_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000469983243-s0084_tess_v1_lc.fits']",Gaia_TIC469983243_S56.dat,56,-3.337504000000001
0.086581,2062052286040366976,302.36073713072,39.5803277842,42490844,302.36075520392,39.58034738985,0,3154-01083-1,648-088422,20092658+3934492,0,J200926.57+393449.2,2062052286040366976,50891576,4520452,STAR,tmgaia2,tmgaia2,-3.14,0.058,-4.39,0.056,gaia2,0.503,0.0334,9.166,0.003,9.09546,0.000562,9.006,0.018,rered,gaia2,14095.0,151.0,,,,,,,,,1885.84,122.075,0.3685,0.0193,114.36,129.79,302.36073766309,39.58032848963,76.22143111160324,3.528665567623716,1,[42490844],"[75, 81, 82]","['hlsp_tess-spoc_tess_phot_0000000042490844-s0075_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000042490844-s0081_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000042490844-s0082_tess_v1_lc.fits']",Gaia_TIC42490844_S75.dat,75,-5.794381
0.086602,1934938537001944960,345.68811881639465,44.05872379187964,155113877,345.68811591757,44.05874775776,113802,3228-03103-1,671-116939,23024514+4403314,0,J230245.15+440331.5,1934938537001944960,0,0,STAR,tmgaia2,tmgaia2,0.482,0.088,-5.383,0.088,gaia2,2.0618,0.058,6.385,0.023,6.37858,0.000415,6.441,0.01,rered,spect,16211.0,200.0,,,,,,,,,478.744,13.4,0.1281,,,,345.68811880286,44.05872458272,103.10996717674104,-14.59003094757546,1,[155113877],"[57, 83, 84]","['hlsp_tess-spoc_tess_phot_0000000155113877-s0057_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000155113877-s0083_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000155113877-s0084_tess_v1_lc.fits']",Gaia_TIC155113877_S57.dat,57,-3.946623999999999
0.086632,507335525722762752,34.37480018543777,60.0907039013126,374308617,34.3747537518,60.09069734141,0,4046-01811-1,751-022244,02172994+6005265,0,J021729.95+600526.5,507335525722762752,58278724,0,STAR,tmgaia2,tmgaia2,5.302,2.612,1.473,1.688,tgas,,,11.254,0.013,11.1987,0.001666,10.744,0.006,gbprp,splin,7877.0,,,,,,2.004,,,,467.425,,,,,,34.37479953764,60.0907036838,133.47066484326135,-1.0082844974772267,1,[374308617],[18],['hlsp_tess-spoc_tess_phot_0000000374308617-s0018_tess_v1_lc.fits'],Gaia_TIC374308617_S18.dat,18,-4.641071
0.086737,5347198686834288896,166.15145904632,-54.79921989469,305698646,166.15149790152,-54.79922877385,0,8619-01671-1,177-069684,11043636-5447572,0,J110436.36-544757.2,5347198686834288896,27006891,0,STAR,tmgaia2,tmgaia2,-5.033,0.046,1.984,0.042,gaia2,0.1765,0.0288,10.602,0.007,10.2388,0.000357,9.656,0.007,rered,gaia2,5702.0,122.0,,,,,48.978,,,,4719.19,657.12,0.2138,0.0038,573.12,741.12,166.15146031275,-54.79922023202,-72.14024511709879,4.915750335623383,1,[305698646],"[63, 64]","['hlsp_tess-spoc_tess_phot_0000000305698646-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000305698646-s0064_tess_v1_lc.fits']",Gaia_TIC305698646_S63.dat,63,-3.8924000000000003
0.086773,5863548008893246080,196.7039792969724,-61.783358815591846,440812957,196.70402908169,-61.78335362705,0,8989-00004-1,142-110607,13064897-6147000,0,J130648.95-614700.1,5863548008893246080,30869699,0,STAR,tmgaia2,tmgaia2,-5.299,0.042,-1.163,0.046,gaia2,0.4205,0.0305,9.288,0.002,8.95242,0.000289,8.386,0.034,rered,gaia2,8236.0,122.0,,,,,39.222,,,,2228.82,155.55,0.7263,0.0429,144.98,166.12,196.70398082328,-61.78335863446,-55.25113193998408,1.034125393704101,1,[440812957],"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000440812957-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000440812957-s0065_tess_v1_lc.fits']",Gaia_TIC440812957_S64.dat,64,-4.667854
0.086788,5934731113297450240,244.3408758104657,-51.76964163111944,411762082,244.34090008533,-51.76962277555,0,8323-01939-1,192-124088,16172182-5146107,0,J161721.80-514610.7,5934731113297450240,24898934,0,STAR,tmgaia2,tmgaia2,-3.372,0.072,-4.236,0.046,gaia2,0.2028,0.0503,9.963,0.005,9.55228,0.000712,8.941,0.119,rered,gaia2,8853.0,124.0,,,,,60.395,,,,4142.35,914.13,0.8808,0.1467,739.49,1088.77,244.34087662392,-51.76964101285,-28.106162298548565,-0.8709766596761993,1,[411762082],[66],['hlsp_tess-spoc_tess_phot_0000000411762082-s0066_tess_v1_lc.fits'],Gaia_TIC411762082_S66.dat,66,-2.6666430000000005
0.086816,5303950466419961344,136.42491280924,-57.00078668952,384540878,136.42495017185,-57.00079963152,0,8590-00741-1,165-023831,09054199-5700028,0,J090541.99-570002.8,5303950466419961344,27558383,0,STAR,tmgaia2,tmgaia2,-4.581,0.078,2.893,0.07,gaia2,0.0628,0.0385,11.745,0.113,11.414,0.000843,11.472,0.006,rered,gaia2,,,,,,,,,,,8711.22,2623.74,0.2964,0.0003,2047.49,3199.98,136.42491395792,-57.00078717573,-84.2498069648868,-6.570847435386961,1,[384540878],"[35, 36, 37, 62, 63]","['hlsp_tess-spoc_tess_phot_0000000384540878-s0035_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000384540878-s0036_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000384540878-s0037_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000384540878-s0062_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000384540878-s0063_tess_v1_lc.fits']",Gaia_TIC384540878_S35.dat,35,-4.569606
0.086819,5876729366636533760,228.5933041508636,-59.620725744312665,42614911,228.5933405119,-59.62071014088,0,8706-00903-1,152-146035,15142241-5937145,0,J151422.40-593714.5,5876729366636533760,28952596,0,STAR,tmgaia2,tmgaia2,-4.126,0.044,-3.507,0.053,gaia2,0.3148,0.0363,10.991,0.01,10.522,0.000589,9.894,0.033,rered,gaia2,6991.0,122.0,,,,,27.515,,,,2910.02,320.32,0.5778,0.0448,286.54,354.1,228.59330538837,-59.62072523956,-39.88247670281916,-1.6058190958341865,1,[42614911],[65],['hlsp_tess-spoc_tess_phot_0000000042614911-s0065_tess_v1_lc.fits'],Gaia_TIC42614911_S65.dat,65,-4.167033
0.086845,5864580415965818496,207.03289874386127,-63.44836322428726,380849827,207.03294986344,-63.44835549115,0,9008-03886-1,133-106437,13480790-6326540,0,J134807.88-632653.8,5864580415965818496,30967217,0,STAR,tmgaia2,tmgaia2,-5.125,0.049,-1.739,0.06,gaia2,0.4462,0.0496,8.229,0.002,8.17306,0.000405,7.166,0.6,rered,gaia2,,,,,,,,,,,2117.58,232.875,0.8738,0.0788,208.2,257.55,207.03290050318,-63.44836297697,-50.78277406575644,-1.2705778031315895,1,[380849827],[65],['hlsp_tess-spoc_tess_phot_0000000380849827-s0065_tess_v1_lc.fits'],Gaia_TIC380849827_S65.dat,65,-4.654388000000001
0.086846,5334663021674428416,179.43707428571702,-62.37586811029374,306548189,179.43712610015,-62.37587029445,0,8977-06312-1,139-075366,11574491-6222330,0,J115744.91-622233.1,5334663021674428416,30642766,0,STAR,tmgaia2,tmgaia2,-5.397,0.065,0.484,0.048,gaia2,0.2271,0.0362,9.816,0.004,9.64269,0.000394,9.36,0.018,rered,gaia2,7520.0,122.0,,,,,28.436,,,,3858.03,562.48,0.1651,0.0231,486.24,638.72,179.43707598598,-62.37586821182,-63.2468516916032,-0.1499496479765744,1,[306548189],[64],['hlsp_tess-spoc_tess_phot_0000000306548189-s0064_tess_v1_lc.fits'],Gaia_TIC306548189_S64.dat,64,-4.140191999999999
0.086887,1825358768682990592,294.71986421876335,19.897059491755872,362313008,294.7198742548,19.89708170562,0,1610-00767-1,550-098027,19385276+1953495,0,J193852.75+195349.1,1825358768682990592,44316833,0,STAR,tmgaia2,tmgaia2,-2.128,0.041,-4.982,0.048,gaia2,0.5298,0.0351,10.504,0.006,10.2225,0.000373,9.625,0.021,rered,gaia2,8114.0,122.0,,,,,18.632,,,,1794.7,116.165,0.7533,0.0256,108.83,123.5,294.71986451321,19.8970602575,55.952952859015056,-0.9633265252595274,1,[362313008],"[40, 41, 54, 81]","['hlsp_tess-spoc_tess_phot_0000000362313008-s0040_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000362313008-s0041_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000362313008-s0054_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000362313008-s0081_tess_v1_lc.fits']",Gaia_TIC362313008_S40.dat,40,-3.2512410000000003
0.086893,5934060342477934464,248.17185411337,-52.62886766109,20617907,248.17187179734,-52.62884604215,0,8712-00361-1,187-148989,16324125-5237438,0,J163241.24-523743.9,5934060342477934464,24911686,0,STAR,tmgaia2,tmgaia2,-2.406,0.072,-4.86,0.053,gaia2,0.6938,0.0501,9.789,0.004,9.6352,0.000362,9.451,0.018,rered,gaia2,10352.0,123.0,,,,,8.59,,,,1391.35,99.965,0.3761,0.0195,92.95,106.98,248.17185473325,-52.62886696814,-27.077921867438675,-3.1500066995724216,1,[20617907],[66],['hlsp_tess-spoc_tess_phot_0000000020617907-s0066_tess_v1_lc.fits'],Gaia_TIC20617907_S66.dat,66,-3.974869
0.086901,4041119511843371392,266.34843777219373,-35.40989757513839,110625688,266.34844524923,-35.40987421797,0,7385-01171-1,273-116945,17452362-3524355,0,J174523.62-352435.5,4041119511843371392,19231856,0,STAR,tmgaia2,tmgaia2,-1.368,0.102,-5.248,0.076,gaia2,0.3807,0.059,10.326,0.008,9.98881,0.001219,9.772,0.04,rered,gaia2,13592.0,224.0,,,,,,,,,2483.31,397.885,0.5471,0.0456,337.34,458.43,266.34843801984,-35.40989681322,-5.555904367496196,-3.328364819914169,1,[110625688],[66],['hlsp_tess-spoc_tess_phot_0000000110625688-s0066_tess_v1_lc.fits'],Gaia_TIC110625688_S66.dat,66,-2.846228
0.086926,5329109697643552256,130.64512535998642,-48.16357730845416,93997408,130.64515870282,-48.16358671193,42738,8155-06517-1,210-027342,08423483-4809489,0,J084234.82-480948.9,5329109697643552256,22616274,0,STAR,tmgaia2,tmgaia2,-5.025,0.064,2.097,0.075,gaia2,1.3309,0.0388,7.25,0.03,7.20585,0.000543,7.511,0.013,rered,gaia2,,,,,,,,,,,736.277,21.2165,0.4722,0.0112,20.617,21.816,130.64512626711,-48.16357768185,-93.31551378524316,-3.612214882648288,1,[93997408],"[61, 63]","['hlsp_tess-spoc_tess_phot_0000000093997408-s0061_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000093997408-s0063_tess_v1_lc.fits']",Gaia_TIC93997408_S61.dat,61,-4.464487000000001
0.08694,6057820718424847232,183.9385531313929,-61.12992968844522,383232116,183.93860306597,-61.12992829124,59799,8974-00664-1,145-108068,12154527-6107477,0,J121545.25-610747.7,6057820718424847232,30707512,0,STAR,tmgaia2,tmgaia2,-5.414,0.046,-0.319,0.043,gaia2,0.544,0.0325,7.94,0.03,7.83895,0.000467,7.69,0.017,rered,gaia2,11565.0,136.0,,,,,22.028,,,,1749.17,102.09,0.3775,0.0184,96.27,107.91,183.93855479016,-61.12992966602,-61.36332293031607,1.4438758081705847,1,[383232116],[64],['hlsp_tess-spoc_tess_phot_0000000383232116-s0064_tess_v1_lc.fits'],Gaia_TIC383232116_S64.dat,64,-5.682648
0.086975,5531652074612445824,115.15776347891904,-45.75769044192513,123489395,115.15777867919,-45.75771214968,0,8133-00216-1,222-015886,07403787-4545277,0,J074037.86-454527.6,5531652074612445824,22443282,0,STAR,tmgaia2,tmgaia2,-2.392,0.062,4.877,0.063,gaia2,0.5388,0.0347,8.654,0.003,8.65531,0.000389,8.825,0.007,rered,gaia2,,,,,,,,,,,1764.63,110.965,0.2575,0.003,104.15,117.78,115.15776391712,-45.75769115046,-101.090669748389,-11.209905816700902,1,[123489395],"[61, 62]","['hlsp_tess-spoc_tess_phot_0000000123489395-s0061_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000123489395-s0062_tess_v1_lc.fits']",Gaia_TIC123489395_S61.dat,61,-4.745781000000001
0.08703,2010254911712961280,345.9033187942429,58.30972703375691,314150303,345.90335332667,58.30974301332,0,3997-00522-1,742-087863,23033680+5818351,0,J230336.80+581835.0,2010254911712961280,57651876,0,STAR,tmgaia2,tmgaia2,-4.077,0.047,-3.59,0.044,gaia2,0.3512,0.0326,9.846,0.004,9.61927,0.000768,9.335,0.106,rered,gaia2,12292.0,149.0,,,,,,,,,2619.02,227.99,0.6064,0.1226,208.89,247.09,345.9033199148,58.30972755823,109.1496062914742,-1.6470339797075446,1,[314150303],"[57, 77, 84]","['hlsp_tess-spoc_tess_phot_0000000314150303-s0057_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000314150303-s0077_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000314150303-s0084_tess_v1_lc.fits']",Gaia_TIC314150303_S57.dat,57,-5.436212000000001
0.087071,2020044516575268992,296.45088555192734,23.1951856393292,361324132,296.45089353529,23.19520868573,0,2139-01768-1,566-090826,19454820+2311427,0,J194548.21+231142.7,2020044516575268992,0,0,STAR,tmgaia2,tmgaia2,-1.654,0.053,-5.17,0.051,gaia2,0.4764,0.0354,9.621,0.004,9.51031,0.000727,9.317,0.127,rered,gaia2,11457.0,160.0,,,,,12.663,,,,1985.13,143.115,0.441,0.1488,133.06,153.17,296.45088578549,23.19518642696,59.61556046908003,-0.7243868498296028,1,[361324132],"[14, 41, 54]","['hlsp_tess-spoc_tess_phot_0000000361324132-s0014_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000361324132-s0041_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000361324132-s0054_tess_v1_lc.fits']",Gaia_TIC361324132_S14.dat,14,-5.915958999999999
0.087075,4319855261388847232,290.43302712453,14.50451151101,338307404,290.43303757367,14.50453348142,0,1054-00777-1,523-102500,19214392+1430163,0,J192143.90+143016.1,4319855261388847232,42650171,0,STAR,tmgaia2,tmgaia2,-2.306,0.058,-4.919,0.055,gaia2,0.9285,0.0395,11.306,0.023,10.9741,0.000732,10.168,0.046,rered,gaia2,8312.0,123.0,,,,,11.458,,,,1046.61,43.665,1.102,0.0578,41.88,45.45,290.43302731895,14.5045123033,49.2569432579021,0.0368539664127206,1,[338307404],[81],['hlsp_tess-spoc_tess_phot_0000000338307404-s0081_tess_v1_lc.fits'],Gaia_TIC338307404_S81.dat,81,-2.806527000000001
0.08714,5406489958751043968,148.15848359767,-48.83207600518,132072219,148.15851377258,-48.83208983874,0,8189-01665-1,206-034864,09523804-4849554,0,J095238.04-484955.4,5406489958751043968,22762103,0,STAR,tmgaia2,tmgaia2,-4.459,0.058,3.1,0.057,gaia2,0.1524,0.037,9.955,0.004,9.82572,0.001613,9.664,0.011,rered,gaia2,11254.0,213.0,,,,,26.507,,,,5055.14,930.97,0.3859,0.0111,784.12,1077.82,148.15848460464,-48.83207649256,-84.73135564221741,4.195402119659324,1,[132072219],"[62, 63]","['hlsp_tess-spoc_tess_phot_0000000132072219-s0062_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000132072219-s0063_tess_v1_lc.fits']",Gaia_TIC132072219_S62.dat,62,-4.594003000000001
0.087169,6055581734773585280,193.5767398518545,-60.894153406504905,436382800,193.57678829905,-60.89414784333,0,8989-02291-1,146-125133,12541843-6053388,0,J125418.42-605338.9,6055581734773585280,30837299,0,STAR,tmgaia2,tmgaia2,-5.293,0.052,-1.257,0.063,gaia2,0.4335,0.0447,8.734,0.003,8.64255,0.00045,7.573,0.6,rered,gaia2,,,,,,,,,,,2170.29,219.945,0.9689,0.0713,198.44,241.45,193.5767414524,-60.89415325577,-56.71898036891821,1.9756494658558743,1,[436382800],"[38, 64, 65]","['hlsp_tess-spoc_tess_phot_0000000436382800-s0038_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000436382800-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000436382800-s0065_tess_v1_lc.fits']",Gaia_TIC436382800_S38.dat,38,-5.454829
0.087199,5338846560327981440,163.73606460479903,-58.7217660588776,459849814,163.73610712052,-58.72177603082,0,8627-01161-1,157-055078,10545667-5843183,0,J105456.66-584318.3,5338846560327981440,28048113,0,STAR,tmgaia2,tmgaia2,-4.963,0.045,2.233,0.047,gaia2,0.1805,0.0289,9.783,0.004,9.70218,0.000504,9.564,0.059,rered,gaia2,,,,,,,,,,,4655.6,644.47,0.6093,0.0638,562.13,726.81,163.73606596205,-58.72176641828,-71.70616224519732,0.7992289090693653,1,[459849814],"[63, 64]","['hlsp_tess-spoc_tess_phot_0000000459849814-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000459849814-s0064_tess_v1_lc.fits']",Gaia_TIC459849814_S63.dat,63,-3.497567
0.087332,2177066115733312640,318.88924388635,55.71230469686,314208151,318.88927146351,55.71232332846,0,3957-01445-1,729-071398,21153343+5542444,0,J211533.42+554244.3,2177066115733312640,56974219,0,STAR,tmgaia2,tmgaia2,-3.502,0.056,-4.169,0.048,gaia2,0.5195,0.0281,11.293,0.012,11.0689,0.000615,10.431,0.018,rered,gaia2,7836.0,122.0,,,,,13.742,,,,1827.11,96.24,0.7629,0.0224,91.28,101.2,318.88924469875,55.71230537692,95.73052657478183,4.693874587269126,1,[314208151],"[76, 77]","['hlsp_tess-spoc_tess_phot_0000000314208151-s0076_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000314208151-s0077_tess_v1_lc.fits']",Gaia_TIC314208151_S76.dat,76,-4.367512
0.087343,2060606668758804864,304.82648585405417,37.46933275918141,12681821,304.82650100373,37.46935383197,0,2684-01319-1,638-093164,20191837+3728098,0,J201918.35+372809.7,2060606668758804864,50534177,0,STAR,tmgaia2,tmgaia2,-2.712,0.037,-4.721,0.046,gaia2,0.5216,0.0243,10.55,0.006,10.2172,0.000473,9.638,0.031,rered,gaia2,8691.0,122.0,,,,,18.375,,,,1817.32,80.815,0.8124,0.0375,77.3,84.33,304.8264862922,37.46933350492,75.5298810278702,0.7540289792434173,1,[12681821],"[75, 81, 82]","['hlsp_tess-spoc_tess_phot_0000000012681821-s0075_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000012681821-s0081_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000012681821-s0082_tess_v1_lc.fits']",Gaia_TIC12681821_S75.dat,75,-2.906008
0.087346,2163756493126751488,314.26113908185,46.54572903516,328827594,314.26116463337,46.54574576373,103409,3575-01593-1,683-092467,20570268+4632448,0,J205702.67+463244.6,2163756493126751488,53820979,0,STAR,tmgaia2,tmgaia2,-3.961,0.053,-3.751,0.052,gaia2,0.3643,0.0359,8.73,0.03,8.57289,0.000709,8.247,0.07,rered,gaia2,8719.0,124.0,,,,,33.796,,,,2534.78,239.045,0.4323,0.0865,217.38,260.71,314.26113983434,46.54572961299,86.98159524075601,0.6920368487051355,1,[328827594],"[55, 56, 76, 82, 83]","['hlsp_tess-spoc_tess_phot_0000000328827594-s0055_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000328827594-s0056_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000328827594-s0076_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000328827594-s0082_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000328827594-s0083_tess_v1_lc.fits']",Gaia_TIC328827594_S55.dat,55,-3.37843
0.087375,2162772258428002944,316.63511027701,45.85860906358,274291953,316.63513326943,45.85862730296,0,3588-03266-1,680-096844,21063244+4551310,0,J210632.42+455130.9,2162772258428002944,53852422,0,STAR,tmgaia2,tmgaia2,-3.604,0.049,-4.087,0.054,gaia2,0.117,0.0315,9.578,0.003,9.32281,0.001221,8.899,0.022,rered,gaia2,8765.0,134.0,,,,,67.672,,,,5950.83,1037.04,0.5868,0.026,886.56,1187.51,316.63511099005,45.85860970762,87.55340062798534,-0.9945323081765076,1,[274291953],"[56, 75, 76, 82, 83]","['hlsp_tess-spoc_tess_phot_0000000274291953-s0056_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000274291953-s0075_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000274291953-s0076_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000274291953-s0082_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000274291953-s0083_tess_v1_lc.fits']",Gaia_TIC274291953_S56.dat,56,-3.808497000000001
0.087419,1825678073689450240,295.27951427162,19.9269952144,378061933,295.27952378411,19.92701779068,0,1610-01157-1,550-099431,19410708+1955372,0,J194107.08+195537.1,1825678073689450240,44325486,0,STAR,tmgaia2,tmgaia2,-2.014,0.05,-5.068,0.047,gaia2,0.3565,0.0352,10.172,0.005,9.9336,0.002259,9.41,0.017,rered,gaia2,8524.0,139.0,,,,,26.947,,,,2597.09,247.655,0.7066,0.0202,224.87,270.44,295.2795145597,19.92699597215,56.23825621482139,-1.4065098172894832,2,[ 378061933 1847339212],[81],['hlsp_tess-spoc_tess_phot_0000000378061933-s0081_tess_v1_lc.fits'],Gaia_TIC378061933_S81.dat,81,-3.5943749999999994
