TIC,sector,source,per,power,prominence,width,amplitude,brf_class,brf_prob,instability,sigma_brf,entropy,sigma_top,brf_class_raw,cube_idx,sector_class,final_class_tic,decision_step
16732768,55.0,LS,1.0443392257800836,0.0588241108213767,0.0560360183343346,4.228427654627012,0.0091227400116622,CEP,0.471,0.1,0.0915930914425318,0.67021644,0.3369729,CEP,97575.0,Unconstrained,Unconstrained,2
16732768,75.0,LS,3.550548922162775,0.1091843797850886,0.1067859096150874,4.231251181146945,0.0099258951377123,CEP,0.446,0.12,0.1208544579235702,0.55459905,0.30764982,CEP,97596.0,Unconstrained,Unconstrained,2
17036152,41.0,ACF,1.7152947086992754,0.5859074241668406,1.1433494764713052,119.87097095848708,0.0157450966071337,CEP,0.549,0.0,0.0455121961676208,0.49360496,0.22713964,CEP,69449.0,Unconstrained,Unconstrained,2
17036152,41.0,LS,1.703635611808331,0.6776239401694522,0.6776214300921335,4.5360558096163,0.0157450966071337,CEP,0.585,0.0,0.0427275087034102,0.17017199,0.10838892,CEP,69445.0,Unconstrained,Unconstrained,2
17036152,55.0,ACF,1.722222715485259,0.6228661124397551,1.16422318004004,116.632483340805,0.0175587239209562,CEP,0.565,0.0,0.0399370704984729,0.17796752,0.14123774,CEP,69457.0,Unconstrained,Unconstrained,2
17036152,55.0,LS,1.7185331969911133,0.6458163845982083,0.6458055920347574,4.583060883274811,0.0175587239209562,CEP,0.568,0.0,0.0376340484136373,0.42300802,0.24573797,CEP,69453.0,Unconstrained,Unconstrained,2
17036152,75.0,ACF,1.7036944875435438,0.599222787689142,1.1817088016981792,360.3214763380984,0.0221403897739946,CEP,0.538,0.0,0.0612793733649423,0.054982588,0.028766181,CEP,69460.0,Unconstrained,Unconstrained,2
17036152,75.0,LS,1.7095232494030246,0.648143006959529,0.6481337933442308,4.746721036670351,0.0221403897739946,CEP,0.587,0.0,0.0410957126717617,0.18430983,0.14991964,CEP,69458.0,Unconstrained,Unconstrained,2
17125695,75.0,LS,2.006831285300614,0.1344492648528345,0.1343855644095917,4.566775018320186,0.0086953892605379,CEP,0.489,0.04,0.0898786381739287,0.67698956,0.3473535,CEP,84183.0,Unconstrained,Unconstrained,2
17125695,76.0,ACF,2.0463372902777337,0.1478822517464914,0.2614477379824309,244.49032777245972,0.0083900173194706,CEP,0.432,0.04,0.0974899051184275,0.849619,0.36674437,CEP,84414.0,Unconstrained,Unconstrained,2
17125695,76.0,LS,2.051280410982537,0.0940254901464205,0.0939692292539311,4.577299149968894,0.0083900173194706,CEP,0.444,0.1,0.124013134788215,0.80077213,0.36344475,CEP,84410.0,Unconstrained,Unconstrained,2
21522338,66.0,LS,1.249038548423892,0.127777241837737,0.1277308239979033,4.05608624596789,0.0082460336852818,CEP,0.463,0.08,0.0659324381469394,0.7650134,0.3982859,CEP,49171.0,Unconstrained,Unconstrained,2
24560998,66.0,LS,1.0200488805199368,0.1537510655352163,0.1535663746296071,4.043537292534893,0.012691969750449,CEP,0.487,0.04,0.0736797502710208,0.62507594,0.34000197,CEP,60297.0,Unconstrained,Unconstrained,2
24980984,12.0,LS,1.4110948580415423,0.0860172186544384,0.0757968753229021,4.693680598898936,0.0697900773957371,CEP,0.404,0.06,0.1362899027808003,0.025013542,0.0039702244,CEP,48389.0,Unconstrained,Unconstrained,2
24980984,66.0,LS,3.9485742152379006,0.2014343962602774,0.1939012894058492,3.750364194096619,0.1007700990885496,CEP,0.496,0.04,0.1037853554216586,0.5233517,0.22943501,CEP,48566.0,Unconstrained,Unconstrained,2
24990782,66.0,LS,3.4001616626469904,0.496428542909648,0.4945745288378257,4.232301824329625,0.0362058752216398,CEP,0.441,0.06,0.0772097817637117,0.3839082,0.2940926,CEP,56805.0,Unconstrained,Unconstrained,2
25438885,66.0,LS,2.985508776852187,0.7465318392080614,0.7464421829345191,4.32621391320572,0.0935101136565208,CEP,0.519,0.0,0.0491072296103129,0.32295457,0.20020649,CEP,85550.0,Unconstrained,Unconstrained,2
27347087,59.0,LS,0.9162847501646276,0.1975217342234174,0.1972295292349075,4.473897513551492,0.0190542254131287,CEP,0.46,0.12,0.0864409995314723,0.40913743,0.28356656,CEP,288.0,Unconstrained,Unconstrained,2
27760364,59.0,ACF,3.039318667113548,0.4543670464232523,0.8985689243556747,497.5070198527576,0.0149925763253122,CEP,0.52,0.02,0.088052929536728,0.76129127,0.34063587,CEP,54003.0,Unconstrained,Unconstrained,2
27760364,59.0,LS,3.0741552802669494,0.3868034690072375,0.3863815955032414,4.401263149044098,0.0149925763253122,CEP,0.48,0.0,0.0760127252504473,0.5427766,0.35070807,CEP,54000.0,Unconstrained,Unconstrained,2
28785744,62.0,LS,2.973707846343597,0.2742084109802337,0.2740786608102238,5.276695400032622,0.0455676671117544,CEP,0.455,0.02,0.0676002958573407,0.2401608,0.16679113,CEP,145734.0,Unconstrained,Unconstrained,2
28835525,62.0,LS,2.313096175479065,0.2228361811483512,0.2226352153424101,4.002675807725609,0.0044048691052012,CEP,0.493,0.04,0.0800911081206896,0.4592411,0.2733064,CEP,118632.0,Unconstrained,Unconstrained,2
29122883,8.0,LS,3.4434907778894988,0.1972380531037671,0.1921327811156899,4.107072880805845,0.074313641525805,CEP,0.652,0.0,0.0987457340850732,0.6417263,0.20098989,CEP,130951.0,Unconstrained,Unconstrained,2
29122883,35.0,LS,4.189434532251635,0.1860957355721837,0.1479479284034113,3.472615220265652,0.0266266544349491,CEP,0.485,0.0,0.0400020799459228,0.30845734,0.14399564,CEP,130970.0,Unconstrained,Unconstrained,2
29122883,36.0,ACF,3.499936590589641,0.3824971203405594,0.2397164100874016,30.201823371772832,0.0297693558968603,CEP,0.416,0.02,0.0550552449817453,0.5623044,0.34065568,CEP,130992.0,Unconstrained,Unconstrained,2
29122883,36.0,LS,1.889614349550471,0.229408103445976,0.2291186157771995,4.3775848222067,0.0297693558968603,CEP,0.494,0.0,0.0501891462370102,0.4134811,0.19669916,CEP,130985.0,Unconstrained,Unconstrained,2
29160949,73.0,LS,1.864348690533669,0.2904941748007076,0.2894267705257055,6.408107214876509,0.018153681885451,CEP,0.462,0.04,0.0514036730205147,0.23407972,0.21453585,CEP,40441.0,Unconstrained,Unconstrained,2
30131495,62.0,LS,1.5695381111625375,0.2295221126433204,0.2294269638002169,7.079825377721136,0.0215935450978577,CEP,0.462,0.02,0.0697254616334664,0.36616978,0.2508073,CEP,127403.0,Unconstrained,Unconstrained,2
